Farmacia Couto;R. Jau;0.14528360646972827;7.262205936753178;70.87808995402969;Ambos;
Farmacia Couto;Praceta de Henrique Moreira;0.9730428250385421;7.644158412830183;11.69947424391488;Ambos;
Farmacia Couto;Av. Serpa Pinto;0.5205183046436378;1.4019214206496586;62.951580670461006;Ambos;
Farmacia Couto;Rua de Alfredo Cunha;0.1309714875539526;7.495539327867877;85.8797538524252;Ambos;
Farmacia Couto;Av. Dr. Oscar Lopes;0.2101580835935164;4.99363279456302;46.62997786289787;Ambos;
Farmacia Couto;Farmacia Guifoes;0.8084524995687741;1.6796214849774846;40.58209886222063;Ambos;
Farmacia Couto;R. Eng. Duarte Pacheco;0.6199519055014314;1.0747039426787028;20.470707000488034;Ambos;
Farmacia Couto;Farmacia Sousa Torres;0.532328490474091;6.045864295407097;160.68995408244774;Ambos;
Farmacia Couto;Rua das Macieiras;0.29298585704690305;5.47526370188932;10.57738227116962;Ambos;
Farmacia Couto;Farmacia Marques da Cunha;0.7487764879996689;3.6939669000422746;0.932843512529347;Ambos;
Farmacia Couto;Avenida 5 de Outubro;0.03762533434350279;2.176845822845017;112.59589921443491;Ambos;
Farmacia Couto;Farmacia Central;0.5843265773845712;8.34050769825911;85.43602751815105;Ambos;
Farmacia Couto;Urbanizacao Maos a Obra;0.5470531659103539;5.617796914128692;155.44115835635978;Ambos;
Farmacia Couto;R. Sara Afonso;0.08163350533524827;1.9958601087658336;131.99989130496044;Ambos;
Farmacia Couto;Praca Afranio Peixoto;0.3465688352714621;1.8256832283172626;78.06914226187453;Ambos;
Farmacia Couto;Farmacia Avenida;0.14620023839226803;0.9220941507947948;126.55004827212115;Ambos;
Farmacia Couto;Rua do Lugarinho;0.7897663976718017;1.6554594954055122;57.69916053315808;Ambos;
Farmacia Couto;Praca de Mouzinho de Albuquerque;0.534647500685856;0.4044056225696342;142.48256241587328;Ambos;
Farmacia Couto;Rua do Campo Alegre;0.14050878163194958;6.018399336153217;101.50869616720266;Ambos;
Farmacia Couto;R. de Cedofeita;0.1685875397710983;6.851529043824595;68.0944262311646;Ambos;
Farmacia Couto;Praca de Carlos Alberto;0.9549266685214508;3.520450438476478;81.03972012505203;Ambos;
Farmacia Couto;Farmacia Sa;0.856046167018087;6.106499727675571;76.43845219400379;Ambos;
Farmacia Couto;Farmacia Sa da Bandeira;0.11903161471563284;8.656374128982792;16.863756781351796;Ambos;
Farmacia Couto;R. de Alexandre Herculano;0.42691151924093496;0.7318249528920405;177.3218966760239;Ambos;
Farmacia Couto;Rua de Santa Catarina;0.027358766548440716;0.6912312116105775;27.61841529787778;Ambos;
Farmacia Couto;Rua do Heroismo;0.1691707186333099;1.988266868489371;84.62416368816649;Ambos;
Farmacia Couto;Rua Faia;0.7026331065989712;4.713837498502255;143.4374691777606;Ambos;
Farmacia Couto;R. Bairro do Comercio do Porto;0.9147051195826442;8.481570529025161;25.032431457773246;Ambos;
Farmacia Couto;R. das Merces;0.7739504202942271;9.47496034747818;21.308654743748615;Ambos;
Farmacia Couto;Praca ve De Abril;0.8400026240838522;4.156003673476652;62.873486445144856;Ambos;
Farmacia Couto;R. Pedro Jose Ferreira;0.44141619814784816;9.480360544077547;41.68883463678112;Ambos;
Farmacia Couto;Farmacia de Fanzeres;0.9880356247496519;2.788797238971344;166.19078668903387;Ambos;
R. Jau;Farmacia Couto;0.07051025809250633;1.1462826599204532;85.13757226637647;Ambos;
R. Jau;Praceta de Henrique Moreira;0.19935119800362933;8.128655534299977;177.11003651666584;Ambos;
R. Jau;Av. Serpa Pinto;0.26342768410205286;7.440509114349074;76.07190322923329;Ambos;
R. Jau;Rua de Alfredo Cunha;0.8765989628136407;8.7394763302682;2.9334402105281727;Ambos;
R. Jau;Av. Dr. Oscar Lopes;0.9529536913152145;0.4203480136458553;60.44345744273629;Ambos;
R. Jau;Farmacia Guifoes;0.15763548565951702;4.794202539732825;85.17828739916727;Ambos;
R. Jau;R. Eng. Duarte Pacheco;0.7346001658758815;6.081522684375141;81.06224644678456;Ambos;
R. Jau;Farmacia Sousa Torres;0.2952176078880946;0.02210480086734412;135.85246209786578;Ambos;
R. Jau;Rua das Macieiras;0.694178028862229;3.3873483108386497;110.97942267611704;Ambos;
R. Jau;Farmacia Marques da Cunha;0.5402330499910536;0.6764330985204074;139.85758536760804;Ambos;
R. Jau;Avenida 5 de Outubro;0.9719922656438557;4.741170321325409;10.256054572864157;Ambos;
R. Jau;Farmacia Central;0.6013905774977315;9.36081543026679;37.296399260812635;Ambos;
R. Jau;Urbanizacao Maos a Obra;0.2245892354093636;8.279025719260336;151.22023442726285;Ambos;
R. Jau;R. Sara Afonso;0.8551568093770365;9.356434774818922;176.1981566661424;Ambos;
R. Jau;Praca Afranio Peixoto;0.665497003024739;2.5229755412776655;60.0063065795096;Ambos;
R. Jau;Farmacia Avenida;0.25020753029768905;3.4241728987848243;2.3745457346290424;Ambos;
R. Jau;Rua do Lugarinho;0.07459484901834235;4.27451895658582;52.505212547848735;Ambos;
R. Jau;Praca de Mouzinho de Albuquerque;0.18236079328992405;0.034734300538349805;154.68627822447607;Ambos;
R. Jau;Rua do Campo Alegre;0.8204144053480863;6.31478949848452;101.48331056574257;Ambos;
R. Jau;R. de Cedofeita;0.19735359087829507;1.3952945512354331;110.39100811654532;Ambos;
R. Jau;Praca de Carlos Alberto;0.7214784246383408;0.9835787383255834;121.36982842581011;Ambos;
R. Jau;Farmacia Sa;0.9452640789775759;0.20536914258387695;112.70769778542774;Ambos;
R. Jau;Farmacia Sa da Bandeira;0.3342612696957774;9.04923246647379;130.31351529248488;Ambos;
R. Jau;R. de Alexandre Herculano;0.3940949688405355;8.671160465743796;117.56876518572128;Ambos;
R. Jau;Rua de Santa Catarina;0.7709233298143222;5.269597293365259;115.48210907177675;Ambos;
R. Jau;Rua do Heroismo;0.4901219871604423;3.2422754427532072;178.33405270727192;Ambos;
R. Jau;Rua Faia;0.36591737226697374;1.5408115733068095;32.06084414963615;Ambos;
R. Jau;R. Bairro do Comercio do Porto;0.6050500378762312;5.784954672787427;103.15145984183482;Ambos;
R. Jau;R. das Merces;0.7950542112841057;9.693061478108277;37.00718089629285;Ambos;
R. Jau;Praca ve De Abril;0.6576618086139308;5.37122841015186;19.606451985645442;Ambos;
R. Jau;R. Pedro Jose Ferreira;0.6436840135720894;3.5245623688644683;154.76890516119684;Ambos;
R. Jau;Farmacia de Fanzeres;0.4602142259740545;0.6150055625025602;43.291950493195145;Ambos;
Praceta de Henrique Moreira;Farmacia Couto;0.8842171782213278;5.0679519889416245;103.97426343571205;Ambos;
